Number,First Level Folder,Second Level Folder,File Name,Corner Index,Liveness Passed,No Face,Gaze Passed,Iou Ratio,fas_multi,fas_gazeY,fas_cutout,fas_print,fas_screen
175,gazePassed,20201105192310,02_na_000.jpg,na,true,false,true,0.5439839336158192,0.9999682,0.86175394,2.5572333E-9,2.1987004E-19,1.3928691E-7
176,gazePassed,20201105192310,01_tl_000.jpg,tl,true,false,true,0.5509357344632768,0.99980694,0.111817054,1.981111E-9,6.5497996E-19,5.123503E-8
177,gazePassed,20201001150609,01_bl_000.jpg,bl,true,false,true,0.49228395061728397,1.0,0.96755767,4.314552E-9,5.2428216E-16,7.4297855E-6
178,gazePassed,20201001150609,02_na_000.jpg,na,true,false,true,0.5156684027777778,0.99999976,0.2768662,1.087188E-9,1.6525244E-15,1.1412515E-6
179,gazePassed,20201001150609,00_bl_000.jpg,bl,true,false,true,0.50625,1.0,0.98335844,2.6625175E-9,2.3689465E-16,1.3876045E-6
180,gazePassed,20201001150609,03_tl_000.jpg,tl,true,false,true,0.5015721450617284,0.9999999,0.2646289,3.7184114E-9,1.0328702E-14,3.6436602E-6
181,gazePassed,20201105194854,02_na_000.jpg,na,true,false,true,0.5732664800995025,0.92028564,0.77234834,9.015826E-9,1.7237899E-11,0.024969285
182,gazePassed,20201105194854,00_tr_000.jpg,tr,true,false,true,0.571600007773632,0.9482942,0.12320944,3.5435204E-9,3.1311937E-12,0.21566531
183,gazePassed,20201105194854,03_bl_000.jpg,bl,true,false,true,0.5749378109452737,0.85568744,0.8052378,5.368727E-9,4.234598E-12,0.013757957
184,gazePassed,20201105194854,01_tr_000.jpg,tr,true,false,true,0.5749378109452737,0.9944613,0.13654399,1.2323261E-9,9.7184535E-12,0.04711845
185,gazePassed,20201105194612,02_na_000.jpg,na,true,false,true,0.6542175968634686,1.0,0.9985988,1.2319171E-9,4.8237538E-20,9.748338E-5
186,gazePassed,20201105194612,00_tr_000.jpg,tr,true,false,true,0.6792742927429274,0.99999976,0.12631023,7.031889E-10,1.4105904E-17,5.8358786E-5
187,gazePassed,20201105194612,03_bl_000.jpg,bl,true,false,true,0.6383571648216482,1.0,0.95640504,1.0725562E-9,1.160699E-20,4.431123E-5
188,gazePassed,20201105194612,01_tr_000.jpg,tr,true,false,true,0.6756659363468634,0.99998856,0.11990104,9.325997E-10,5.5327696E-17,6.5503176E-4
189,gazePassed,20201015015848,00_tl_040.jpg,tl,true,false,true,0.7397976296958854,0.99997973,0.27419996,2.4457227E-6,3.9948944E-8,1.3690103E-4
190,gazePassed,20201015015849,00_tl_040.jpg,tl,true,false,true,0.7622428443649373,0.99997973,0.25805083,7.8489694E-7,2.1941714E-8,2.7487866E-4
191,gazeFailed,20201012152620,01_na_040.jpg,na,false,false,true,0.5148000776397514,0.77026176,0.23536292,3.914569E-9,1.6306784E-12,0.99979824
192,gazeFailed,20201012152620,03_tr_040.jpg,tr,false,false,true,0.5148000776397514,0.9355026,0.18986104,2.4487499E-9,1.6664389E-11,0.9998227
193,gazeFailed,20201012152620,00_br_040.jpg,br,false,false,true,0.5114734299516907,0.90460896,0.965311,1.8108624E-8,3.853548E-13,0.9999862
194,gazeFailed,20201012152620,02_tr_040.jpg,tr,false,false,true,0.5181375086266389,0.9535812,0.15287742,5.317425E-9,6.8753453E-12,0.9981324
195,gazePassed,20201023174409,03_br_000.jpg,br,true,false,true,0.585,0.9999999,0.8797337,7.7620484E-7,1.1812326E-9,6.476547E-7
196,gazePassed,20201023174409,02_na_000.jpg,na,true,false,true,0.5783617424242424,1.0,0.89775395,2.2446943E-6,6.883616E-11,1.30379785E-5
197,gazePassed,20201023174409,00_tr_000.jpg,tr,true,false,true,0.5701183712121212,1.0,0.2911269,2.8845729E-5,2.2574026E-11,2.4374349E-5
198,gazePassed,20201023174409,01_tr_000.jpg,tr,true,false,true,0.5651988636363636,1.0,0.28931278,7.474181E-6,4.0058755E-11,4.9573126E-5
199,gazePassed,20201015001234,03_br_000.jpg,br,true,false,true,0.8003969141323791,0.9999782,0.7762496,7.9137235E-6,4.2601234E-9,0.015068362
200,gazePassed,20201015001234,01_tl_040.jpg,tl,true,false,true,0.7660163237924865,0.99996364,0.20561406,1.2480567E-6,2.829757E-9,8.932026E-4
201,gazePassed,20201015001234,02_na_000.jpg,na,true,false,true,0.7926915623136552,0.99992085,0.8179493,1.383373E-5,5.1261395E-9,6.8721984E-4
202,gazePassed,20201015001234,01_tl_040.jpg,tl,true,false,true,0.7660163237924865,0.99996364,0.22647949,1.2480567E-6,2.829757E-9,8.932026E-4
203,gazePassed,20201026150144,00_tl_000.jpg,tl,true,false,true,0.5979015700483091,0.99999976,0.3004599,3.6146463E-7,8.410708E-14,3.7068521E-4
204,gazePassed,20201026150144,02_na_000.jpg,na,true,false,true,0.5664156853864735,0.99999976,0.841926,5.770318E-7,9.324875E-14,0.010672077
205,gazePassed,20201026150144,03_bl_000.jpg,bl,true,false,true,0.5647833635265701,1.0,0.8807794,1.8442945E-7,2.9360455E-13,0.008969919
206,gazePassed,20201026150144,01_tl_000.jpg,tl,true,false,true,0.5453653381642513,0.99999976,0.34923902,1.460742E-7,1.3212582E-13,0.002751037
207,gazePassed,20201023142845,00_tl_000.jpg,tl,true,false,true,0.49145833333333333,1.0,0.1850266,5.7437144E-5,4.6637166E-10,3.5443788E-9
208,gazePassed,20201023142845,01_br_000.jpg,br,true,false,true,0.4870876736111111,1.0,0.8626698,9.536607E-5,3.9406913E-9,2.1308286E-9
209,gazePassed,20201014140910,03_br_000.jpg,br,false,false,false,0.7679077221228383,0.996274,0.8393121,6.281097E-6,2.0946103E-13,2.4482139E-5
210,gazePassed,20201014140910,01_na_000.jpg,na,false,false,false,0.7603607632677399,0.99589145,0.7633688,2.2311845E-6,3.668722E-14,9.019628E-6
211,gazePassed,20201014140910,02_br_000.jpg,br,false,false,false,0.7679077221228383,0.9909734,0.85281295,9.931087E-6,4.2531788E-14,2.994082E-5
212,gazePassed,20201014140910,00_tr_040.jpg,tr,false,false,false,0.7641295840787119,0.9966691,0.5646163,6.5196373E-6,1.9676846E-14,8.321902E-5
213,gazePassed,20201009153815,02_na_000.jpg,na,true,false,true,0.646626586506346,1.0,0.52528995,1.5214047E-6,1.78437E-11,2.7206966E-7
214,gazePassed,20201009153815,00_tr_000.jpg,tr,true,false,true,0.617568470273881,1.0,0.11837975,6.697657E-7,8.385008E-12,7.467998E-9
215,gazePassed,20201009153815,03_br_040.jpg,br,true,false,true,0.6139831746826986,1.0,0.5749415,5.0905483E-6,3.1468037E-11,1.6609611E-8
216,gazePassed,20201009153815,01_tr_000.jpg,tr,true,false,true,0.6247703740814963,1.0,0.083930984,2.382306E-6,1.7012027E-12,3.5838363E-7
217,gazePassed,20201105195947,02_na_000.jpg,na,true,false,true,0.4265287422839506,0.99917346,0.9930368,1.0329866E-6,2.2826027E-17,0.004477253
218,gazePassed,20201105195947,00_tr_000.jpg,tr,true,false,true,0.4201388888888889,0.99904305,0.35642987,1.044232E-7,4.1485548E-15,5.079614E-4
219,gazePassed,20201105195947,03_bl_000.jpg,bl,true,false,true,0.4265287422839506,0.9997186,1.0187645,3.9544918E-7,4.9478052E-18,0.08759474
220,gazePassed,20201105195947,01_tr_000.jpg,tr,true,false,true,0.4281322337962963,0.9973756,0.2206829,2.1345558E-8,2.2196551E-15,1.5354484E-4
221,gazePassed,20201105200016,01_bl_000.jpg,bl,true,false,true,0.4281322337962963,0.99679214,1.0183094,1.5459278E-6,3.4115059E-15,0.004716341
222,gazePassed,20201105200016,02_na_000.jpg,na,true,false,true,0.4297417534722222,0.99827445,0.42929396,3.5303273E-7,2.5110825E-14,0.010435272
223,gazePassed,20201105200016,00_bl_000.jpg,bl,true,false,true,0.4249252507716049,0.99921,1.0196013,3.6370293E-6,7.484802E-15,0.0054555763
224,gazePassed,20201105200016,03_tl_000.jpg,tl,true,false,true,0.4233277874228395,0.9997342,0.44930816,1.6413411E-8,4.1758762E-13,1.9611926E-4
225,gazeFailed,20201009150132,00_bl_040.jpg,bl,false,false,false,0.6866609815140843,0.9993617,0.14501539,1.8330421E-6,4.035981E-13,0.002390855
226,gazeFailed,20201009150132,02_na_000.jpg,na,false,false,false,0.6973481514084505,0.9992231,0.37989533,1.4461039E-6,7.0057695E-14,0.006113442
227,gazeFailed,20201009150132,01_bl_040.jpg,bl,false,false,false,0.6795820495892017,0.99952555,0.16885196,3.832006E-6,1.5668559E-13,1.3740755E-4
228,gazeFailed,20201009150132,03_tl_000.jpg,tl,false,false,false,0.7027215375586853,0.99997675,0.18819231,3.0373876E-6,2.9949174E-14,0.0016641859
229,gazeFailed,20201007134928,01_br_000.jpg,br,false,false,false,0.6037567084078711,0.9973943,0.49125367,1.2490915E-6,1.24535084E-8,0.02556102
230,gazeFailed,20201007134928,02_na_000.jpg,na,false,false,false,0.6533709749552772,0.9985806,0.15281384,4.9739447E-6,2.8722258E-9,0.40262595
231,gazeFailed,20201007134928,03_tl_040.jpg,tl,false,false,false,0.6155523255813953,0.9929188,0.20967588,8.55427E-8,2.7027713E-8,0.13586852
232,gazeFailed,20201007134928,00_br_000.jpg,br,false,false,false,0.6037567084078711,0.99635726,0.42809302,1.2762876E-5,5.2221414E-9,0.02074745
233,gazePassed,20201105200013,02_na_000.jpg,na,true,false,true,0.6135700389105058,0.9999981,0.9575635,7.5388975E-9,1.3547261E-17,3.279724E-7
234,gazePassed,20201105200013,00_tr_000.jpg,tr,true,false,true,0.6224160992217898,0.9997806,0.11887117,1.3491058E-8,1.4267833E-16,2.5281036E-6
235,gazePassed,20201105200013,03_bl_000.jpg,bl,true,false,true,0.6206428339818417,0.99999976,0.9573401,6.581516E-9,1.16301875E-17,2.978419E-7
236,gazePassed,20201105200013,01_tr_000.jpg,tr,true,false,true,0.6135700389105058,0.9999577,0.10555692,4.0237604E-9,1.8289187E-16,4.8524544E-6
237,gazePassed,20201105203220,00_tl_000.jpg,tl,true,false,true,0.5651953631647211,0.9952371,0.11838589,1.7096619E-10,7.051447E-13,2.3134733E-5
238,gazePassed,20201105203220,02_na_000.jpg,na,true,false,true,0.5550877512970168,0.98638177,0.6596778,4.2223916E-10,1.5194137E-13,1.4417687E-5
239,gazePassed,20201105203220,03_bl_000.jpg,bl,true,false,true,0.5635031614785991,0.99590176,0.88684165,1.6589015E-10,8.968363E-14,2.5438298E-5
240,gazePassed,20201105203220,01_tl_000.jpg,tl,true,false,true,0.5651953631647211,0.9946214,0.1689204,2.8651004E-10,2.653908E-13,2.6385458E-5
241,gazePassed,20201012175710,02_tl_000.jpg,tl,true,false,true,0.632602862254025,0.9999908,0.29483476,9.113268E-4,1.3908025E-9,0.07015091
242,gazePassed,20201012175710,00_bl_000.jpg,bl,true,false,true,0.6274644081693499,1.0,0.87157285,8.7029584E-5,2.4582224E-12,0.0038505613
243,gazePassed,20201012175710,01_na_000.jpg,na,true,false,true,0.6308884913536076,1.0,0.82646406,1.3855224E-5,1.1650732E-12,0.021608569
244,gazePassed,20201012175710,03_tl_000.jpg,tl,true,false,true,0.6206441935002981,0.99999976,0.24322884,3.2007424E-4,9.926142E-11,0.008808843
245,gazePassed,20201105201223,02_tl_000.jpg,tl,true,false,true,0.5062329234972676,0.9556989,0.17870125,1.2895313E-10,1.4446596E-12,0.0025517426
246,gazePassed,20201105201223,01_na_000.jpg,na,true,false,true,0.5095254866803277,0.9550545,0.169207,1.9648233E-10,1.2523281E-11,2.0095972E-4
247,gazePassed,20201105201223,03_tl_000.jpg,tl,true,false,true,0.49967981557377034,0.9591948,0.2015021,4.2953335E-11,1.0680653E-12,8.492726E-5
248,gazePassed,20201105201223,00_br_000.jpg,br,true,false,true,0.4899301997950818,0.95947707,0.9520298,2.5112168E-10,1.22943995E-14,0.0011628851
249,gazePassed,20201105203101,03_br_000.jpg,br,true,false,true,0.5517388132295719,0.99906963,1.006675,1.0674804E-9,8.7883355E-12,3.2441785E-6
250,gazePassed,20201105203101,00_tr_000.jpg,tr,true,false,true,0.5567647535667963,0.9994981,0.31367654,1.3153112E-10,1.418295E-10,1.6849532E-5
251,gazePassed,20201105203101,01_na_000.jpg,na,true,false,true,0.540096060311284,0.99932754,0.98070264,1.2835977E-10,4.6101366E-11,5.851073E-6
252,gazePassed,20201105203101,02_br_000.jpg,br,true,false,true,0.5484000081063553,0.99963045,1.0341208,1.2767298E-9,2.2800817E-11,1.9958256E-6
253,gazeFailed,20201007134946,02_na_000.jpg,na,false,false,false,0.6240496422182468,0.99902844,0.17485872,9.567383E-6,4.6754245E-8,0.09622921
254,gazeFailed,20201007134946,03_tl_040.jpg,tl,false,false,false,0.5920728980322003,0.9995745,0.24468437,7.190891E-7,9.474961E-9,0.069231026
255,gazeFailed,20201007134946,00_bl_000.jpg,bl,false,false,false,0.6360409212880143,0.99959856,0.5678779,8.135471E-6,3.9569525E-9,0.023444938
256,gazeFailed,20201007134946,01_bl_040.jpg,bl,false,false,false,0.6638808139534883,0.99980885,0.5096062,2.770658E-6,1.7923615E-8,0.045803808
257,gazeFailed,20201012152516,01_tr_040.jpg,tr,false,false,false,0.6196137422360246,0.9950965,0.3044422,6.012359E-7,0.04204108,0.9948849
258,gazeFailed,20201012152516,03_br_040.jpg,br,false,false,false,0.6948811680469287,0.98287463,0.33597526,4.5060563E-7,0.15744954,0.99512637
259,gazeFailed,20201012152516,00_tr_040.jpg,tr,false,false,false,0.5924991373360937,0.993565,0.2630604,1.1959182E-7,0.020816246,0.9960967
260,gazeFailed,20201012152516,02_na_040.jpg,na,false,false,false,0.6585899758454105,0.9831739,0.30154073,4.4800555E-7,0.07482146,0.9954294
261,gazePassed,20201105192322,02_tl_000.jpg,tl,true,false,true,0.5756146274717514,0.9982717,0.10224165,2.4647568E-9,5.6972573E-18,7.683983E-9
262,gazePassed,20201105192322,01_na_000.jpg,na,true,false,true,0.5596861758474576,0.9987914,0.13990565,2.7920564E-9,4.162784E-18,5.1189318E-8
263,gazePassed,20201105192322,03_tl_000.jpg,tl,true,false,true,0.5632062146892656,0.99744415,0.14345276,3.3609389E-9,5.3228196E-18,1.5087094E-8
264,gazePassed,20201105192322,00_br_000.jpg,br,true,false,true,0.5632062146892656,0.9999273,0.8584105,2.2085047E-9,4.8503824E-19,4.8950204E-7
265,gazePassed,20201005144620,00_bl_040.jpg,bl,true,false,true,0.6418035279805351,0.99999535,0.54377824,4.8821294E-6,3.749028E-12,3.3530985E-5
266,gazePassed,20201005144620,02_tr_000.jpg,tr,true,false,true,0.6124591316909974,0.99999917,0.08783925,4.9450846E-6,4.0917755E-12,4.18737E-4
267,gazePassed,20201005144620,03_tr_000.jpg,tr,true,false,true,0.6158759124087589,0.9999988,0.09086138,3.1843201E-6,7.3134086E-12,1.4537436E-4
268,gazePassed,20201005144620,01_na_000.jpg,na,true,false,true,0.638315465328467,0.99999976,0.90836877,1.862512E-6,1.4576038E-13,0.0038311565
269,gazeFailed,20201012150211,01_tl_040.jpg,tl,false,false,false,0.6771975511695907,0.99995685,0.39881808,6.532603E-9,2.6408165E-8,0.98258185
270,gazeFailed,20201012150211,00_tl_040.jpg,tl,false,false,false,0.6476242690058479,0.9999993,0.57833123,1.5656805E-7,3.604257E-8,0.9943453
271,gazeFailed,20201012150211,03_br_040.jpg,br,false,false,false,0.6649396929824561,0.99999297,0.5179235,7.890721E-7,1.1697204E-8,0.99136025
272,gazeFailed,20201012150211,02_na_040.jpg,na,false,false,false,0.6424753289473685,0.9999782,0.49890363,9.661138E-7,1.0667177E-8,0.98762465
273,gazePassed,20201008193648,00_tl_000.jpg,tl,true,false,true,0.4724585262345679,1.0,0.3832804,3.916083E-6,3.1556463E-14,2.3526519E-7
274,gazePassed,20201008193648,01_tl_040.jpg,tl,true,false,true,0.4800347222222222,1.0,0.30718693,6.5130604E-7,2.296997E-14,1.4411432E-7
275,gazePassed,20201008193648,02_na_000.jpg,na,true,false,true,0.5093798225308642,1.0,0.91599244,2.618223E-6,1.4614051E-15,6.356E-7
276,gazePassed,20201008193648,03_bl_000.jpg,bl,true,false,true,0.46944444444444444,1.0,0.93459153,8.243647E-6,2.5805678E-15,5.2899634E-7
277,gazePassed,20201009172148,02_na_000.jpg,na,false,false,false,0.7197672526041667,1.0,0.74908876,1.0735588E-5,3.1547347E-12,1.612312E-5
278,gazePassed,20201009172148,00_tr_000.jpg,tr,false,false,false,0.712569625289352,1.0,0.3541606,3.5700654E-5,1.2860519E-12,9.347644E-4
279,gazePassed,20201009172148,03_bl_000.jpg,bl,false,false,false,0.6788736979166667,1.0,0.68940187,1.0400243E-5,2.2174582E-12,1.8321913E-5
280,gazePassed,20201009172148,01_tr_000.jpg,tr,false,false,false,0.7054081669560186,1.0,0.4743571,1.2486813E-5,1.5842449E-11,1.2335116E-4
281,gazePassed,20201005144509,01_bl_000.jpg,bl,true,false,true,0.6124591316909974,0.99998236,0.8742037,1.3245722E-8,3.4404125E-16,0.02328364
282,gazePassed,20201005144509,02_na_000.jpg,na,true,false,true,0.5788140586982967,0.99999917,0.9269037,2.4223408E-9,1.06884885E-14,0.008350443
283,gazePassed,20201005144509,00_bl_000.jpg,bl,true,false,true,0.619302197384428,0.9999863,0.81733274,1.8850965E-9,2.9391635E-15,1.2089625E-6
284,gazePassed,20201005144509,03_tl_000.jpg,tl,true,false,true,0.6005740571776154,0.9999068,0.10823512,6.612454E-10,1.6406976E-14,4.0510454E-6
285,gazeFailed,20201106043939,00_tl_000.jpg,tl,false,false,true,0.6001140901312036,0.8871613,0.09417916,1.3686712E-6,5.27733E-10,5.4378586E-9
286,gazeFailed,20201106043939,01_tl_040.jpg,tl,false,false,true,0.5592876497432973,0.05425347,0.10968307,7.937767E-8,4.1597884E-12,5.868008E-9
287,gazeFailed,20201106043939,02_na_000.jpg,na,false,false,true,0.5531645569620254,0.9111296,1.0257401,2.6661208E-5,1.083018E-12,1.30625715E-8
288,gazeFailed,20201106043939,03_bl_040.jpg,bl,false,false,true,0.5533921399885255,0.090973444,1.0114284,8.81207E-6,1.3185835E-11,1.3576184E-9
289,gazeFailed,20201105194115,00_br_040.jpg,br,false,false,true,0.49720982142857145,0.45931873,0.91297996,3.2528638E-7,2.4102175E-11,8.9108944E-8
290,gazeFailed,20201105194115,03_tl_040.jpg,tl,false,false,true,0.5022434163059163,0.096290864,0.22494732,7.0603976E-9,6.4290187E-9,3.3829992E-6
291,gazeFailed,20201105194115,01_br_040.jpg,br,false,false,true,0.5039287968975469,0.3744909,0.95118445,2.0146526E-8,4.9336472E-12,3.557554E-8
292,gazeFailed,20201105194115,02_na_040.jpg,na,false,false,true,0.5056141774891775,0.10237064,0.25062808,2.6025126E-9,4.614434E-9,8.423941E-5
293,gazeFailed,20201024021535,02_bl_040.jpg,bl,false,false,false,0.6154881709039548,0.9999809,0.078185484,2.2417707E-5,8.690845E-14,0.0019764681
294,gazeFailed,20201024021535,00_tr_000.jpg,tr,false,false,false,0.600834216101695,0.9999995,0.07386186,3.7335903E-6,7.562411E-14,0.0013620537
295,gazeFailed,20201024021535,01_na_000.jpg,na,false,false,false,0.6044811528954802,0.99997115,0.061321303,1.0934795E-6,7.557134E-14,0.002854541
296,gazeFailed,20201024021535,03_bl_040.jpg,bl,false,false,false,0.6265945003531074,0.99998975,0.1874098,4.059919E-7,1.7176867E-13,0.013445485
297,gazePassed,20201012150608,03_br_000.jpg,br,true,false,true,0.4450813943001443,0.9952443,0.9684408,3.3483147E-9,1.3359051E-13,1.4906354E-7
298,gazePassed,20201012150608,00_tl_000.jpg,tl,true,false,true,0.4356286075036075,0.9995121,0.3162867,1.1665565E-8,3.6300388E-12,2.0138727E-6
299,gazePassed,20201012150608,02_na_000.jpg,na,true,false,true,0.438768262987013,0.99904007,0.9555932,3.8253234E-10,1.6545067E-13,1.219687E-7
300,gazePassed,20201012150608,01_tl_000.jpg,tl,true,false,true,0.4450813943001443,0.9099472,0.23335335,2.7922376E-9,7.725235E-12,4.038702E-8
301,gazePassed,20201001180227,03_br_000.jpg,br,true,false,true,0.5112777638610554,1.0,0.77737916,2.0591488E-6,6.319992E-18,8.51925E-6
302,gazePassed,20201001180227,02_na_000.jpg,na,true,false,true,0.5129112391449565,1.0,0.76790375,1.762021E-6,7.336355E-18,1.789922E-5
303,gazePassed,20201001180227,00_tr_000.jpg,tr,true,false,true,0.5047647378089511,1.0,0.11827493,9.3768807E-7,2.9696234E-17,6.0449252E-5
304,gazePassed,20201001180227,01_tr_000.jpg,tr,true,false,true,0.5080160320641282,1.0,0.16607687,5.5314513E-6,2.5113038E-17,9.91585E-5
305,gazePassed,20201012231755,02_tl_000.jpg,tl,false,false,false,0.5988870513990266,1.0,0.15389732,5.182581E-6,2.1220679E-9,6.1167276E-7
306,gazePassed,20201012231755,00_br_040.jpg,br,false,false,false,0.6682681341240874,1.0,0.31772268,6.7681134E-7,7.843004E-11,8.929116E-5
307,gazePassed,20201012231755,01_na_000.jpg,na,false,false,false,0.5888077858880777,1.0,0.38056445,1.923001E-5,1.9058957E-9,3.3135914E-6
308,gazePassed,20201012231755,03_tl_000.jpg,tl,false,false,false,0.6056540830291969,1.0,0.120966375,1.1929482E-5,8.162332E-10,1.8647158E-6
309,gazePassed,20201009160452,02_tr_000.jpg,tr,true,false,true,0.5220170454545454,0.9999999,0.21925838,6.0313795E-7,6.3824724E-19,9.12428E-8
310,gazePassed,20201009160452,03_tr_000.jpg,tr,true,false,true,0.5286668771043771,0.9999999,0.16979943,3.442495E-7,2.2503014E-18,2.9254804E-7
311,gazePassed,20201009160452,01_na_000.jpg,na,true,false,true,0.5253367003367003,0.9999999,0.20497012,1.3636551E-6,3.133783E-18,2.589033E-7
312,gazePassed,20201009160452,00_br_000.jpg,br,true,false,true,0.5404040404040404,0.99999976,0.7928457,1.9359733E-7,1.05239966E-19,2.6843878E-9
313,gazePassed,20201001145136,03_br_000.jpg,br,true,false,true,0.44036697247706413,1.0,0.90996003,8.306244E-9,2.1470839E-15,2.29279E-5
314,gazePassed,20201001145136,00_tl_000.jpg,tl,true,false,true,0.4465044172612979,1.0,0.17037746,1.1116042E-8,6.5712354E-15,2.4277817E-5
315,gazePassed,20201001145136,01_na_000.jpg,na,true,false,true,0.4465044172612979,1.0,0.21002111,6.5644032E-9,3.2700425E-15,2.4026578E-5
316,gazePassed,20201001145136,02_br_000.jpg,br,true,false,true,0.4418960244648317,1.0,0.86784786,2.529149E-8,4.7383044E-15,2.9294659E-5
317,gazePassed,20201014161945,03_br_000.jpg,br,true,false,true,0.697716346153846,0.9999982,0.9386845,6.255715E-6,1.5068716E-12,1.3379658E-5
318,gazePassed,20201014161945,00_tr_000.jpg,tr,true,false,true,0.6905234421586165,1.0,0.19403945,2.9917264E-6,8.303542E-11,5.9849503E-6
319,gazePassed,20201014161945,01_na_000.jpg,na,true,false,true,0.6923170095408466,1.0,0.8711951,4.842367E-6,4.5103682E-10,9.396142E-6
320,gazePassed,20201014161945,02_br_000.jpg,br,true,false,true,0.6851520572450804,1.0,0.9585634,6.7900182E-6,2.1701196E-11,1.0904222E-5
